[BLOCK TYPE;TAG;NEXT BLK;DESCRIPTION;INITIAL SCAN;SCAN TIME;SMOOTHING;I/O DEVICE;H/W OPTIONS;I/O ADDRESS;SIGNAL CONDITIONING;LOW EGU LIMIT;HIGH EGU LIMIT;EGU TAG;INITIAL A/M STATUS;ALARM ENABLE;ALARM AREA(S);LO LO ALARM LIMIT;LO ALARM LIMIT;HI ALARM LIMIT;HI HI ALARM LIMIT;ROC ALARM LIMIT;DEAD BAND;ALARM PRIORITY;ENABLE OUTPUT;SECURITY AREA 1;SECURITY AREA 2;SECURITY AREA 3;ALARM AREA 1;ALARM AREA 2;ALARM AREA 3;ALARM AREA 4;ALARM AREA 5;ALARM AREA 6;ALARM AREA 7;ALARM AREA 8;ALARM AREA 9;ALARM AREA 10;ALARM AREA 11;ALARM AREA 12;ALARM AREA 13;ALARM AREA 14;ALARM AREA 15;USER FIELD 1;USER FIELD 2;ESIG TYPE;ESIG ALLOW CONT USE;ESIG XMPT ALARM ACK;ESIG UNSIGNED WRITES;PDR Update Rate;PDR Access Time;PDR Deadband;PDR Latch;PDR Disable Output;PDR Array Length;Hist Description;Hist Collect;Hist Interval;Hist Offset;Hist Time Res;Hist Compress;Hist Deadband;Hist Comp Type;Hist Comp Time;Scale Enabled;Scale Clamping;Scale Use EGU;Scale Raw Low;Scale Raw High;Scale Low;Scale High]
!A_NAME;A_TAG;A_NEXT;A_DESC;A_ISCAN;A_SCANT;A_SMOTH;A_IODV;A_IOHT;A_IOAD;A_IOSC;A_ELO;A_EHI;A_EGUDESC;A_IAM;A_IENAB;A_ADI;A_LOLO;A_LO;A_HI;A_HIHI;A_ROC;A_DBAND;A_PRI;A_EOUT;A_SA1;A_SA2;A_SA3;A_AREA1;A_AREA2;A_AREA3;A_AREA4;A_AREA5;A_AREA6;A_AREA7;A_AREA8;A_AREA9;A_AREA10;A_AREA11;A_AREA12;A_AREA13;A_AREA14;A_AREA15;A_ALMEXT1;A_ALMEXT2;A_ESIGTYPE;A_ESIGCONT;A_ESIGACK;A_ESIGTRAP;A_PDR_UPDATERATE;A_PDR_ACCESSTIME;A_PDR_DEADBAND;A_PDR_LATCHDATA;A_PDR_DISABLEOUT;A_PDR_ARRAYLENGTH;A_HIST_DESC;A_HIST_COLLECT;A_HIST_INTERVAL;A_HIST_OFFSET;A_HIST_TIMERES;A_HIST_COMPRESS;A_HIST_DEADBAND;A_HIST_COMPTYPE;A_HIST_COMPTIME;A_SCALE_ENABLED;A_SCALE_CLAMP;A_SCALE_USEEGU;A_SCALE_RAWLOW;A_SCALE_RAWHIGH;A_SCALE_LOW;A_SCALE_HIGH!
"DR";"021200GS01CW1";"Delivery from buffer tank 295";"SIX";"NA";"DECIMAL";"PLC01:DB0212,X0070.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"021200GS01CW";"Delivery from buffer tank 295";"SIX";"NA";"DECIMAL";"PLC01:DB0212,X0004.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"021000GS01SW1";"Delivery to buffer tank 295";"SIX";"NA";"DECIMAL";"PLC01:DB0210,X0072.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"021000GS01SW";"Delivery to buffer tank 295";"SIX";"NA";"DECIMAL";"PLC01:DB0210,X0002.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"021000GS01CW1";"Delivery to buffer tank 295";"SIX";"NA";"DECIMAL";"PLC01:DB0210,X0070.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"021000GS01CW";"Delivery to buffer tank 295";"SIX";"NA";"DECIMAL";"PLC01:DB0210,X0004.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020400GS01SW1";"Silo blocking";"SIX";"NA";"DECIMAL";"PLC01:DB0204,X0072.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020400GS01SW";"Silo blocking";"SIX";"NA";"DECIMAL";"PLC01:DB0204,X0002.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020400GS01CW1";"Silo blocking";"SIX";"NA";"DECIMAL";"PLC01:DB0204,X0070.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020400GS01CW";"Silo blocking";"SIX";"NA";"DECIMAL";"PLC01:DB0204,X0004.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020200GS01SW1";"Searching for tobacco flour";"SIX";"NA";"DECIMAL";"PLC01:DB0202,X0072.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020200GS01SW";"Searching for tobacco flour";"SIX";"NA";"DECIMAL";"PLC01:DB0202,X0002.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020200GS01CW1";"Searching for tobacco flour";"SIX";"NA";"DECIMAL";"PLC01:DB0202,X0070.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020200GS01CW";"Searching for tobacco flour";"SIX";"NA";"DECIMAL";"PLC01:DB0202,X0004.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020100GS01SW1";"Data for recipe handling, Buffer tank 29";"SIX";"NA";"DECIMAL";"PLC01:DB0201,X0072.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020100GS01SW";"Data for recipe handling, Buffer tank 29";"SIX";"NA";"DECIMAL";"PLC01:DB0201,X0002.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020100GS01CW1";"Data for recipe handling, Buffer tank 29";"SIX";"NA";"DECIMAL";"PLC01:DB0201,X0070.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020100GS01CW";"Data for recipe handling, Buffer tank 29";"SIX";"NA";"DECIMAL";"PLC01:DB0201,X0004.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020000GS01SW1";"Main control of buffer tank 295";"SIX";"NA";"DECIMAL";"PLC01:DB0200,X0072.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020000GS01SW";"Main control of buffer tank 295";"SIX";"NA";"DECIMAL";"PLC01:DB0200,X0002.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020000GS01CW1";"Main control of buffer tank 295";"SIX";"NA";"DECIMAL";"PLC01:DB0200,X0070.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"020000GS01CW";"Main control of buffer tank 295";"SIX";"NA";"DECIMAL";"PLC01:DB0200,X0004.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825TT620SW";"Sterilisering af tappelinie status ord";"SIX";"NA";"DECIMAL";"PLC01:DB0041,X0028.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"16K2SW";"Sikkerhedskreds Mixer 305 OK status ord";"SIX";"NA";"DECIMAL";"PLC01:DB0031,X0002.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"17K2CW";"Sikkerhedskreds Mixer 315 OK kontrol ord";"SIX";"NA";"DECIMAL";"PLC01:DB0033,X0004.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"AUX800_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"17K2SW";"Sikkerhedskreds Mixer 315 OK status ord";"SIX";"NA";"DECIMAL";"PLC01:DB0031,X0004.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"18K2CW";"Nødstop zone 2 OK kontrol ord";"SIX";"NA";"DECIMAL";"PLC01:DB0033,X0006.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"AUX800_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825TT620CW";"Sterilisering af tappelinie kontrol ord";"SIX";"NA";"DECIMAL";"PLC01:DB0043,X0028.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"AUX800_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825PAK03_ONSW";"Lav niveau vandbeholder 3 status ord";"SIX";"NA";"DECIMAL";"PLC01:DB0031,X0086.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825PAK03_ONCW";"Lav niveau vandbeholder 3 kontrol ord";"SIX";"NA";"DECIMAL";"PLC01:DB0033,X0086.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"18K2SW";"Nødstop zone 2 OK status ord";"SIX";"NA";"DECIMAL";"PLC01:DB0031,X0006.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825PAK03_OFFSW";"Høj niveau vandbeholder 3 status ord";"SIX";"NA";"DECIMAL";"PLC01:DB0031,X0088.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825PAK03_OFFCW";"Høj niveau vandbeholder 3 kontrol ord";"SIX";"NA";"DECIMAL";"PLC01:DB0033,X0088.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"19K2CW";"Nødstop zone 3 OK kontrol ord";"SIX";"NA";"DECIMAL";"PLC01:DB0033,X0008.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"AUX800_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825LS130SW";"Høj niveau vandbeholder 2 status ord";"SIX";"NA";"DECIMAL";"PLC01:DB0031,X0048.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825LS130CW";"Høj niveau vandbeholder 2 kontrol ord";"SIX";"NA";"DECIMAL";"PLC01:DB0033,X0048.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"AUX800_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"19K2SW";"Nødstop zone 3 OK status ord";"SIX";"NA";"DECIMAL";"PLC01:DB0031,X0008.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825LS120SW";"Lav niveau vandbeholder 2 status ord";"SIX";"NA";"DECIMAL";"PLC01:DB0031,X0050.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825LS120CW";"Lav niveau vandbeholder 2 kontrol ord";"SIX";"NA";"DECIMAL";"PLC01:DB0033,X0050.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"AUX800_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"20K2CW";"Nødstop zone 4 OK kontrol ord";"SIX";"NA";"DECIMAL";"PLC01:DB0033,X0010.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"AUX800_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825LS110SW";"Høj niveau vandbeholder 1 status ord";"SIX";"NA";"DECIMAL";"PLC01:DB0031,X0044.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825LS110CW";"Høj niveau vandbeholder 1 kontrol ord";"SIX";"NA";"DECIMAL";"PLC01:DB0033,X0044.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"AUX800_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"20K2SW";"Nødstop zone 4 OK status ord";"SIX";"NA";"DECIMAL";"PLC01:DB0031,X0010.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825LS100SW";"Lav niveau vandbeholder 1 status ord";"SIX";"NA";"DECIMAL";"PLC01:DB0031,X0046.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825LS100CW";"Lav niveau vandbeholder 1 kontrol ord";"SIX";"NA";"DECIMAL";"PLC01:DB0033,X0046.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"AUX800_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"21K2CW";"Nødstop zone 05 OK kontrol ord";"SIX";"NA";"DECIMAL";"PLC01:DB0033,X0076.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"AUX800_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825AV629SW";"Sterilisering af vandlinie til tap statu";"SIX";"NA";"DECIMAL";"PLC01:DB0021,X0210.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825AV629CW";"Sterilisering af vandlinie til tap kontr";"SIX";"NA";"DECIMAL";"PLC01:DB0023,X0210.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"AUX800_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"21K2SW";"Nødstop zone 05 OK status ord";"SIX";"NA";"DECIMAL";"PLC01:DB0031,X0076.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825AV622SW";"Sterilvand til tappemask.3 status ord";"SIX";"NA";"DECIMAL";"PLC01:DB0021,X0408.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"825AV622CW";"Sterilvand til tappemask.3 kontrol ord";"SIX";"NA";"DECIMAL";"PLC01:DB0023,X0408.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
"DR";"22K2CW";"Nødstopkreds OK kontrol ord";"SIX";"NA";"DECIMAL";"PLC01:DB0033,X0074.0";"YES";"NO";"OPEN";"CLOSE";"DISABLE";"NONE";"AUX800_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0"
