[BLOCK TYPE,TAG,NEXT BLOCK,DESCRIPTION,I/O DEVICE,H/W OPTIONS,I/O ADDRESS,INITIAL A/M STATUS,INITIAL SCAN,SCAN TIME,INVERT OUTPUT,OPEN TAG,CLOSE TAG,ALARM ENABLE,ALARM AREA(S),ALARM PRIORITY,ALARM TYPE,ENABLE OUTPUT,SECURITY AREA 1,SECURITY AREA 2,SECURITY AREA 3,ALARM AREA 1,ALARM AREA 2,ALARM AREA 3,ALARM AREA 4,ALARM AREA 5,ALARM AREA 6,ALARM AREA 7,ALARM AREA 8,ALARM AREA 9,ALARM AREA 10,ALARM AREA 11,ALARM AREA 12,ALARM AREA 13,ALARM AREA 14,ALARM AREA 15,USER FIELD 1,USER FIELD 2,CONTACT TAG,CONTACT MODE,REMOTE ACK TAG,ALARM SUSPENSION TAG,DELAY TIME,REALARM TIME,ESIG TYPE,ESIG ALLOW CONT USE,ESIG XMPT ALARM ACK,ESIG UNSIGNED WRITES,ESIG COMMENT REQUIRED,PDR Update Rate,PDR Access Time,PDR Deadband,PDR Latch,PDR Disable Output,PDR Array Length,Hist Description,Hist Collect,Hist Interval,Hist Offset,Hist Time Res,Hist Compress,Hist Deadband,Hist Comp Type,Hist Comp Time,Continuous Contact Output,Suppress COMM Alarm,Process alarm as event whi]
!A_NAME,A_TAG,A_NEXT,A_DESC,A_IODV,A_IOHT,A_IOAD,A_IAM,A_ISCAN,A_SCANT,A_INV,A_OPENDESC,A_CLOSEDESC,A_IENAB,A_ADI,A_PRI,A_ALMCK,A_EOUT,A_SA1,A_SA2,A_SA3,A_AREA1,A_AREA2,A_AREA3,A_AREA4,A_AREA5,A_AREA6,A_AREA7,A_AREA8,A_AREA9,A_AREA10,A_AREA11,A_AREA12,A_AREA13,A_AREA14,A_AREA15,A_ALMEXT1,A_ALMEXT2,A_CCALM,A_CCMOD,A_AACK,A_ASUSP,A_DELAY,A_REALM,A_ESIGTYPE,A_ESIGCONT,A_ESIGACK,A_ESIGTRAP,A_ESIGREQ_COMMENT,A_PDR_UPDATERATE,A_PDR_ACCESSTIME,A_PDR_DEADBAND,A_PDR_LATCHDATA,A_PDR_DISABLEOUT,A_PDR_ARRAYLENGTH,A_HIST_DESC,A_HIST_COLLECT,A_HIST_INTERVAL,A_HIST_OFFSET,A_HIST_TIMERES,A_HIST_COMPRESS,A_HIST_DEADBAND,A_HIST_COMPTYPE,A_HIST_COMPTIME,A_CTK_PERSIST,A_COMM_SURPRESS,A_ALM_SUSPENDMODE!
"DA","645GS100AK","","Man. Ventil lukket flavour 645","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","645GS100SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","640GS101AK","","Rørbøjning flavour 640","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","640GS101SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","640GS100AK","","Man. Ventil lukket flavour 640","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","640GS100SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","620AV901AK","","Dræn ventil alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","620AV901SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","620AV900AK","","Damp til sterilisering af sterilfilter a","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","620AV900SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","620AV101AK","","Luft til udskub af sovs alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","620AV101SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","620AV100AK","","Steril luft til udskub alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","620AV100SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","615SC100AK","","Sovs til mixer alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","615SC100SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","615SC100AAK","","AO for sovs til mixer","SIX","","","AUTO","ON","1","NO","OK","ALARM","DISABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","615SC100ASW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","610AV160AK","","Luft til pumpe alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","610AV160SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","610AV100AK","","Glucerol alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","610AV100SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","605AV160AK","","Luft til pumpe alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","605AV160SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","605AV100AK","","Propylenglucol alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","605AV100SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600WT100LLA","","Lav Lav Mixer 390","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","HIGH","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600WT100SW.F_05","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600WT100LA","","Lav Vægt sovs tank","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600WT100SW.F_06","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600WT100HHA","","Høj Høj Mixer 390","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","HIGH","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600WT100SW.F_05","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600WT100HA","","Høj Vægt sovs tank","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600WT100SW.F_06","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600WT100DOAK","","Kalibrering sove vægt alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","K12SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600TT900LLA","","Lav Lav Sterilisering af sterilfilter","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","HIGH","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600TT900SW.F_05","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600TT900LA","","Lav Sterilisering af sterilfilter","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600TT900SW.F_06","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600TT900HHA","","Høj Høj Sterilisering af sterilfilter","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","HIGH","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600TT900SW.F_05","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600TT900HA","","Høj Sterilisering af sterilfilter","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600TT900SW.F_06","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600TT100LLA","","Lav Lav Sovsekar","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","HIGH","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600TT100SW.F_05","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600TT100LA","","Lav Sovsekar","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600TT100SW.F_06","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600TT100HHA","","Høj Høj Sovsekar","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","HIGH","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600TT100SW.F_05","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600TT100HA","","Høj Sovsekar","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600TT100SW.F_06","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600LS110AK","","Sovsekar høj niveau","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600LS110SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600LS100AK","","Sovsekar lav niveau","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600LS100SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600GS100AK","","Mandeluge sovsetank","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600GS100SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV951AK","","Dræn af varmekappe, sovsekar alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV951SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV950AK","","Damp til sovsekar alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV950SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV902AK","","Kondens sterillisering af sterilfilter a","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV902SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV901AK","","Kondens sterillisering af sterilfilter a","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV901SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV715AK","","CIP spray læksikre ventiler Sovs 670 ala","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV715SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV708AK","","Stopventil CIP 700 frem/retur alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV708SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV707AK","","CIP rute til Mixer 335 alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV707SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV706AK","","CIP rute til mixer 325 alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV706SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV705AK","","CIP spray læksikre ventil alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV705SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV704AK","","Stopventil CIP frem/Retur alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV704SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV703AK","","CIP rute til sovsekar alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV703SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV702AK","","CIP rute til Mixer 315 alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV702SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV701AK","","CIP rute til Mixer 305 alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV701SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV700AK","","CIP rute til sovsetilberedning alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV700SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV350AK","","Varm brugsvand til sovs alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV350SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV300AK","","Kold brugsvand til sovs alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV300SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV143AK","","Stopventil CIP til Mixer 335 alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV143SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV142AK","","Stopventil Sovs 600  til Mixer 335 alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV142SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV141AK","","Stopventil CIP til Mixer 335 alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV141SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV140AK","","Sovs 600 til Mixer 335 alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV140SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
"DA","600AV133AK","","Stop ventil CIP til mixer alarm","SIX","","","AUTO","ON","1","NO","OK","ALARM","ENABLE","NONE","LOW","CLOSE","NO","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","600AV133SW.F_08","ACK","","","00:00:00:00","00:00:00:00","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","DISABLE","DISABLE","DISABLE"
